review_id	sent_num	sent_offset	sent_end	sent_text	Author	Classification	Content	Content--Narrative	Content--Other	Content--Quote	Content--Theme	None	Other_works	Reader_response	Reader_response--Evaluation_of_quality	Reader_response--Feelings	Reader_response--Identification_and_immersion	Reader_response--Reading_Context	Reader_response--Reception	Reader_response--Reflection	Recommendations	Style	Style--Context	Style--Structure	Style--Stylistic_features
impfic-review-12200	7	423	493	Sofie is een ondernemend meisje met veel fantasie, maar ook kwetsbaar:	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12200	8	494	540	op haar zestiende doet ze een zelfmoordpoging.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12200	9	541	653	Later volgt ze een theateropleiding en vertrekt naar New York, waar ze hoopt een toekomst als actrice te vinden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12200	10	654	856	De jonge Italiaanse schrijver (1978) schildert een veelkleurig beeld van een jonge vrouw die opgroeit in een tijdperk waarin alles in beweging lijkt en het moeilijk is een eigen identiteit te ontdekken.	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12200	11	857	928	Deze tweede roman van hem is in de Italiaanse pers uitgebreid geprezen.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
impfic-review-12200	12	929	941	Kleine druk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	1	0	140	Rechercheur Peter Opperdoes en zijn collega Jacob Holm worden geconfronteerd met een jongeman die door drie schoten om het leven is gekomen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	2	141	186	Jaren eerder werd ook al zijn vader vermoord.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	3	187	249	Bij hun onderzoek stuiten zij op een criminele groep vrienden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	4	250	319	De zus van de leider van die groep had verkering met het slachtoffer.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	5	320	399	Als ook die leider wordt doodgeschoten, lijkt het onderzoek te wijzen op wraak.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	6	400	563	Vervolg op de door Simon de Waal (1961) voortgezette serie De Waal & Baantjerthrillers, maar ook het eerste deel van een nieuwe serie met dezelfde hoofdrolspelers.	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	7	564	621	De gelijknamige tv-serie start in september 2015 op SBS6.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	8	622	655	Aan het stramien verandert niets:	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	9	656	718	een eenvoudig verpakt avontuur dat zich afspeelt in Amsterdam.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1248	10	719	981	De opgevoerde personages hebben eenvoudige en herkenbare karakters en de liefhebber van de serie zal zich niet enkel snel met hen identificeren, maar zich ook prettig op het gemak voelen tegen het warm beschreven decor, met veel aandacht voor lekkere eettentjes.	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1
impfic-review-1248	11	982	1056	Geen ingewikkelde plot, maar voldoende verrassende wendingen om te boeien.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	1	0	84	De magier Harry Dresden wordt door de politie bij een uitzonderlijke moord geroepen;	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	2	85	138	Harry herkent direct de zwarte magie die gebruikt is.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	3	139	200	Hij is witte magier en tracht de tegenstander te ontmaskeren.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	4	201	298	Vampiers, demonen, feeen, toverdrankjes, tovermacht en het onweer als energiebron worden ingezet.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	5	299	351	Aan de andere kant opereren de maffia en de politie.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	6	352	417	Drugshandel en vrouwenhandel zijn naast moord de andere misdaden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	7	418	497	De auteur weet deze verwarrende mix op een samenhangende manier te presenteren.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
impfic-review-12523	8	498	617	Telkens lijkt de positie van de hoofdpersoon hopeloos en toch weet hij steeds op een vindingrijke manier te ontsnappen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	9	618	719	De magische kant is leidend in het verhaal, politie en maffia lopen alleen maar hinderlijk in de weg.	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	10	720	741	Het boek is spannend:	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	11	742	808	er zit vaart in het verhaal en de auteur weet steeds te verrassen.	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	12	809	889	De magische verschijnselen zijn aannemelijk en hebben een functie in het geheel.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12523	13	890	917	Paperback met normale druk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12639	1	0	115	De Franse schilder Edouard Manet (1832-1883) was getrouwd met een Hollandse pianiste, Suzanne Leenhoff (1829-1906).	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12639	2	116	238	In dit biografische werk wordt haar leven beschreven en daarmee ook het leven van haar echtgenoot, de impressionist Manet.	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12639	3	239	343	Het echtpaar verkeerde in artistieke en muzikale kringen en leefde bovendien in politiek roerige tijden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12639	4	344	589	Het boek vertelt het verhaal van hun persoonlijke levens, maar geeft daarnaast een levendig beeld van de Parijse kunstenaarswereld waarin schilders als Monet, Cézanne, Berthe Morisot, schrijvers als Baudelaire en Zola en vele anderen langskomen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12639	5	590	719	Ook krijgen we een goed beeld van de Franse geschiedenis van het midden van de 19e eeuw, zoals die door de bewoners beleefd werd.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12639	6	720	847	Het boek is levendig geschreven, geannoteerd en geïllustreerd met een aantal foto’s en afbeeldingen van schilderijen, in kleur.	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-1270	1	0	133	Dit zelfstandig te lezen vervolg op 'Dagboek van een callgirl' vertelt de belevenissen van Nancy Chan, van beroep inderdaad callgirl.	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	2	134	193	Ze is inmiddels getrouwd met Matt, een succesvolle bankier.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	3	194	296	Hij weet van niets en denkt dat Nancy haar dagen vult met het schrijven van een boek over acupunctuur.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	4	297	371	Niets is echter minder waar, Nancy oefent nog steeds haar oude beroep uit.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	5	372	441	Het wordt echter steeds moeilijker haar dubbelleven geheim te houden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	6	442	484	Dan dient zich een nieuwe complicatie aan:	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	7	485	503	Matt wil kinderen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	8	504	683	De auteur sleurt de lezer via dagboekaantekeningen mee in een adembenemende race vol vreemde seksklanten, verkleedpartijen, uitvluchten en pogingen om een goede huisvrouw te zijn.	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	9	684	751	Ze laat duidelijk merken dat ze geniet van haar ingewikkelde leven.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	10	752	856	De schrijfster is jaren prostituee geweest en nu lid van het International Network of Sex Work Projects.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	11	857	936	Ongecompliceerde ontspanning, goed voor een paar uurtjes zorgeloos leesplezier.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-1270	12	937	968	Ruime marges, vrij kleine druk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	1	0	121	Deze historische fantasy-trilogie speelt in de Napoleontische oorlog tussen Engeland en Frankrijk, met een nieuw element:	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	2	122	176	beide landen hebben een luchtmacht van bereden draken.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	3	177	312	In dit eerste deel volgen we kapitein William Laurence die tegen wil en dank berijder van de wel heel bijzondere draak Temeraire wordt.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	4	313	400	Deze mix van Hornblower en Pern is in zijn basisidee sterk, maar de uitvoering is vlak.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	5	401	504	De weinige gevechten missen pit en de draken zijn in de beste traditie van Anne McCaffrey veel te lief.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	6	505	545	Hier en daar wordt het zelfs pathetisch.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	7	546	663	Ook hoofdpersoon Laurence is veel te rechtschapen en vol plichtsbesef om een interessant 'leading character' te zijn.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	8	664	719	Het plot kabbelt rustig voort zonder een spanningsboog.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	9	720	749	Het taalgebruik is eenvoudig.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
impfic-review-12722	10	750	813	Door dit alles vooral geschikt voor jongeren vanaf ca. 14 jaar.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
impfic-review-12722	11	814	896	Het boek komt min of meer tot een afronding, maar er zullen nog twee delen volgen.	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12722	12	897	1032	De liefhebbers van zeeslagen en militaire avonturen zullen niets in dit werk zien, de fans van Anne McCaffrey's Pern-serie des te meer.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
impfic-review-12722	13	1033	1045	Kleine druk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	1	0	120	Jessamine (16, ik-figuur) en haar vader Thomas wonen eind 18e eeuw in een vervallen kapel van de ruine van een klooster.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	2	121	209	De monniken zijn verdreven door soldaten en het klooster met de bibliotheek is vernield.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	3	210	235	Haar moeder is gestorven.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	4	236	358	Thomas staat bekend als apotheker, kweekt geneeskrachtige planten en is fanatiek op zoek naar de recepten van de monniken.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	5	359	422	De tuin met giftige planten is verboden terrein voor Jessamine.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	6	423	500	Op een dag laat iemand een vreemde jongen achter bij Jessamine en haar vader.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	7	501	563	Weed heeft bijzondere plantenkennis en kan met planten praten.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	8	564	626	Jessamine en Weed raken bevriend en worden verliefd op elkaar.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	9	627	731	Thomas is vastbesloten om achter Weeds kennis te komen en is bereid zijn dochter daarvoor op te offeren.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	10	732	865	Deels in dagboekvorm, met aan het begin van bijna elk hoofdstuk een intro (cursief) uit het dagboek van Jessamine, deels vanuit Weed.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
impfic-review-12790	11	866	881	Griezelverhaal.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	12	882	910	Slordig geschreven/vertaald:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
impfic-review-12790	13	911	1016	'het lot van de kikker zijn jouw zaken niet', 'die een goede thuis zou kunnen maken', twee keer 17 maart.	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	14	1017	1095	Soms hoogdravend of theatraal ('de architect van mijn toekomst is veranderd').	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-12790	15	1096	1114	Mysterieus omslag.	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	16	1115	1167	Naar een concept van de hertogin van Northumberland.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-12790	17	1168	1186	Vanaf ca. 13 jaar.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	1	0	36	Hector Cross lijkt een gelukkig man:	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	2	37	103	uit liefde getrouwd met een schatrijke vrouw en een baby op komst.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	3	104	197	Maar dan sterft zijn vrouw na een aanslag in Engeland na eerst een dochter te hebben gebaard.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	4	198	328	Cross beseft dat zijn vijanden van een Somalische clan achter de aanslag zitten, mensen voor wie eerwraak deel van hun religie is.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	5	329	456	Hij dacht ze uitgeroeid te hebben (zie: ‘Op volle zee’*), maar een ervan blijkt nu een charismatisch prediker in Mekka te zijn.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	6	457	575	Cross koopt een vestingachtig appartement in een Golfstaatje en verzamelt oude kameraden van zijn beveiligingsbedrijf.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	7	576	683	Dan gaat hij zich voorbereiden op de wraak op zijn vijanden, een tocht die hem via Mekka naar Afrika leidt.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	8	684	745	Zelfstandig te lezen vervolg op de eerste Hector Cross roman.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	9	746	845	Voor een met kennis van zaken verteld en spannend verhaal zit de lezer bij deze schrijver wel goed.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
impfic-review-1373	10	846	903	Toch bekruipt het gevoel dat het allemaal ietsje ‘te’ is:	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
impfic-review-1373	11	904	1026	te machtige terroristen, te veel wreedheid en wraakzucht, te veel onwaarschijnlijke rijkdom en een te onverslaanbare held.	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-1373	12	1027	1075	Jongensboekenromantiek in een gewelddadig jasje.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	1	0	136	Als de kijkcijfers van een soapserie omlaag gaan, en er een nieuwe soap op stapel staat, ontstaat een nietsontziende concurrentiestrijd.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	2	137	255	De spelers van 'Onderweg naar Gouden Tijden' zijn niet echt geinspireerd en verdoen hun tijd met drank, drugs en seks.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	3	256	361	Deze roman beschrijft een fictieve (?) wereld waarin er nauwelijks iemand is die een normaal leven leidt.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	4	362	429	Voor kijkcijfers en enkele minuten roem gaan de personages erg ver.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	5	430	567	De concurrentie is keihard en zowel spelers als producenten en technici zien er geen kwaad in om iemand in een kwaad daglicht te stellen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	6	568	663	Het verhaal is moeilijk te volgen door de vele personages die allemaal een eigen agenda hebben.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	7	664	811	Door het gebruik van namen (Onderweg naar Gouden Tijden, zilte wind, John de Wolf) lijkt het alsof er overeenkomsten zijn met bestaande soapseries.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-14536	8	812	880	Het verhaal is soms leuk, maar vaker op sensatie gericht en keihard.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	9	881	952	Sommige situaties lijken alleen verzonnen om iets schokkends te melden.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	10	953	1037	De personages zijn zeer oppervlakkig en alleen geinteresseerd in hun eigen carriere.	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
impfic-review-14536	11	1038	1100	Misschien dat liefhebbers van soapseries het kunnen waarderen.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
impfic-review-14536	12	1101	1114	Normale druk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	1	0	144	Na 'Tilly Tod' en 'Ik heet Suzan Brand'* is dit het derde en laatste deel van de trilogie over het leven van de ooit te vondeling gelegde Suzan.	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	2	145	208	Suzan is inmiddels een veertiger met twee opgroeiende kinderen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	3	209	286	De Tweede Wereldoorlog zorgt voor veel onrust in het dorp en op de boerderij.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	4	287	377	Suzan, met haar grote rechtvaardigheidsgevoel, helpt onderduikers en geeft mensen te eten.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	5	378	490	Als ze hoort dat de weeshuiskinderen uit haar oude weeshuis verwaarloosd worden, springt ze voor hen in de bres.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	6	491	578	Langzaam bloeit de liefde op tussen Suzan en Harm, de broer van wijlen haar eerste man.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	7	579	682	Ook haar kinderen beproeven hun geluk in de liefde en moeten daarvoor de nodige tegenslagen overwinnen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	8	683	752	Het boek sluit af met een soort epiloog waarin Suzan oma is geworden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	9	753	843	Een rechttoe-rechtaan verteld verhaal dat liefhebbers van familieromans zeker zal bekoren.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
impfic-review-14613	10	844	936	Zelfstandig te lezen, omdat de schrijfster voldoende uitlegt over de eerdere gebeurtenissen.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	11	937	985	Compacte bladspiegel omdat er weinig dialoog is.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14613	12	986	999	Normale druk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	1	0	80	Nan Powell (65) is eigenaresse van een prachtig huis met uitzicht op het strand.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	2	81	197	Als ze in geldnood komt, besluit ze kamers te gaan verhuren aan gasten die de zomer op Nantucket willen doorbrengen.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	3	198	231	Al snel komen de eerste huurders;	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	4	232	273	het huis loopt weer vol, net als vroeger.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	5	274	335	Nans zoon Michael komt ook thuiswonen na een mislukte liefde.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	6	336	472	Als vervolgens een oude bewoner van het eiland bij het huis arriveert, maakt dat een hoop boosheid en frustratie los bij Nan en Michael.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	7	473	526	Toch is er in dit verhaal ruimte voor liefde en hoop.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	8	527	618	De Engelse schrijfster staat, samen met Helen Fielding, aan de wieg van het chick-litgenre:	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	9	619	735	romans voor echte vrouwen, over de problemen waarmee ze worstelen, maar alles in een positief perspectief geplaatst.	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14697	10	736	875	Ze is een geliefd auteur door haar vlotte schrijfstijl, de herkenbaar neergezette personages en de romantiek die in ruime mate aanwezig is.	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-14697	11	876	921	Enigszins krappe bindmarge, vrij kleine druk.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14814	1	0	145	De werkloze Elin van Berkel krijgt onverwacht een baan als personal assistant van Max Rijnders, eigenaar van een goedlopende vastgoedonderneming.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14814	2	146	244	Ze maakt kennis met zijn zoons, de tweelingbroers Nick en Chris, eveneens werkzaam in het bedrijf.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14814	3	245	389	Met Nick begint ze een relatie maar door eerdere ervaringen willen ze geen van beide vastigheid onder het motto ‘verliefd worden is geen optie’.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14814	4	390	491	Elins zus Bibi krijgt ondertussen iets met Reinier, de ex van Elin, maar verzwijgt dit voor haar zus.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14814	5	492	677	Voeg daarbij de 18-jarige Vicky, kleindochter van Max, op wie Elin toezicht moet houden en je hebt genoeg ingrediënten voor een luchtig, romantisch verhaal met de nodige toevalligheden.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14814	6	678	762	De titel komt terug in de relatie tussen Elin en haar zus en in het denken van Nick.	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14814	7	763	893	Het eigentijdse verhaal wordt verteld vanuit een wisselend perspectief (Elin, Bibi en soms Nick) wat een toegevoegde waarde heeft.	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
impfic-review-14814	8	894	951	De auteur (1978) debuteerde in 2010 met ‘Geloof me maar’.	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-14814	9	952	1019	Deze vierde roman zal zeker scoren bij de liefhebbers van chicklit.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
impfic-review-150012	1	0	62	In een sneltreinvaart las ik Spiegeleffect van Marleen Hartog.	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
impfic-review-150012	2	63	175	Het boek las zo lekker weg en was zo spannend dat ik het niet weg kon leggen en het in anderhalve avond uit had.	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
impfic-review-150012	3	176	217	Het boek is opgedeeld in drie drie delen.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
impfic-review-150012	4	218	315	In het eerste deel leren we Kim kennen die genoeg heeft van haar relatie en naar Thailand vlucht.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
impfic-review-150012	5	316	427	Het is niet helemaal duidelijk wat er precies aan haar vriend Marius mankeert en waarom ze zo stiekem vertrekt.	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
